Disposition,Right_ascension,Declination,Transit_epoch,orbital_period,Transit_duration,Transit_depth,Planet_radius,Insolation_flux,Equilibrium_temp,Magnitude,Stellar_temperature,Stellar_surface_ gravity,Stellar_radius,Planet_name
CP,92.936106,-65.825839,2460082.804,84.83869,5.194,1020,2.03857,1.21501,292,9.9059,4504,4.58833,0.72,150151262
CP,97.095717,-65.578615,2459303.157,16.051106,1.3968229,2768.521242,2.5869212,2.7275631,327.7656616,10.9102,3482,4.438,0.419457,150428135
CP,97.095717,-65.578615,2458330.486,37.4236838,3.3650101,737.5519387,1.3296571,0.8822386,247.1816698,10.9102,3482,4.438,0.419457,150428135
CP,97.095717,-65.578615,2458331.35,9.977273,2.2583631,459.8525479,0.9617288,5.1416079,384.055942,10.9102,3482,4.438,0.419457,150428135
CP,97.095717,-65.578615,2458353,27.8096898,2.9558823,406.8232517,0.9491858,1.3107501,272.8976058,10.9102,3482,4.438,0.419457,150428135
CP,119.059818,-35.11671,2459245.632,4.0397189,3.655,15110,14.2282,876.846,1515,11.3944,5758.5,4.27,1.14,151483286
CP,304.868782,-7.54766,2459770.674,6.1406882,3.3861325,2627.619819,5.4273017,240.6726137,1004.561242,10.1872,5708,4.4,1.05042,151724385
CP,305.065546,-7.411924,2459771.713,2.6282606,1.2408211,731.2082684,2.8331017,274.1629769,1037.819798,8.6133,4821,4.51,0.817034,151759246
CP,167.990863,-39.328115,2458546.479,3.6335834,1.8069693,8668.442049,5.1614854,33.4741636,613.4754434,11.6739,3765,4.75169,0.544068,151825527
CP,168.563889,-37.910133,2459303.974,3.4671474,2.405,4770,11.6401,391.83,1239,12.5695,5886,4.07,1.58,151920165
CP,49.262643,-42.244149,2458388.567,13.1757294,2.1570272,2479.347714,1.9602373,2.6453174,325.2663942,11.2828,3349,4.94138,0.388609,153065527
CP,49.262643,-42.244149,2458385.388,6.614911,0.9654605,1060.571582,1.2731554,6.6294678,409.2506857,11.2828,3349,4.94138,0.388609,153065527
CP,49.746545,-46.458025,2459116.621,2.7029187,1.6998642,5132.678283,3.7942392,44.0592242,657.0962083,12.5264,3596,4.71597,0.524573,153078576
CP,201.382339,68.836068,2458684.287,3.2947689,1.7483103,1324.040277,2.5248559,56.9377632,700.5995436,11.2582,3853,4.63168,0.62326,153951307
CP,201.382339,68.836068,2458684.105,0.7645807,1.07057,394.9832006,1.2407226,399.2723837,1140.084569,11.2582,3853,4.63168,0.62326,153951307
CP,209.217175,68.618211,2460355.403,8.9534775,2.696,1136,2.35888,45.5604,723,10.2549,5029.5,4.61,0.76,154089169
CP,184.901638,48.68329,2459634.535,2.0034478,1.285,24660,10.9523,58.2268,769,14.6877,3927,4.61,0.65,154220877
CP,224.356008,44.274322,2458978.134,6.6080989,3.928,6740,12.1125,298.497,1157,11.8136,5993,4.12,1.5,154293917
CP,158.011286,84.030377,2459604.096,12.6396982,3.3830702,3292.681286,4.6025162,39.6563977,640.0266601,10.7192,5217,4.59186,0.789425,154716798
CP,193.39637,85.129495,2460658.974,8.0277326,4.284,5705,9.06883,248.619,1106,9.02855,5962.7,4.38,1.15,154872375
CP,69.552342,39.458003,2459911.47,2.1547472,1.6582238,49552.18234,11.6102486,53.5321999,689.8799484,13.1751,3538,4.73,0.50843,155867025
CP,215.801496,24.076564,2459687.37,3.4936188,3.355,9730,14.2355,628.664,1394,11.8747,5779.5,4.15,1.42,156648452
CP,107.48815,-37.230948,2459973.64,61.6277,6.401,8878,11.7392,21.7464,601,10.7211,5581,4.16,1.07,157698565
CP,214.555774,82.193764,2460473.411,9.6867516,2.512,1669,3.00336,41.6645,707,10.112,4738.1,4.59,0.73,158002130
CP,216.923489,41.952986,2460423.263,1.0697621,1.356,376,1.60037,1061.92,1590,9.0739,4946,4.53834,0.8,158025009
CP,274.268664,21.909546,2459415.152,1.8498567,2.518276,195.4102498,1.7193265,1194.210365,1499.304894,7.9147,5834,4.44433,1.0173301,158241252
CP,287.484402,-49.664942,2459036.473,3.9228016,1.8736007,31510.90049,13.3368705,91.167589,788.0973496,13.6699,4444,4.438,0.6983,158297421
CP,164.586559,-36.858109,2459301.778,1.9771658,1.1104153,13877.30597,5.2706003,40.7227689,644.2865637,11.8764,3467,4.87946,0.421944,158588995
CP,240.172481,83.258659,2460661.435,8.3033493,1.705,571,1.95844,36.5628,685,9.812,4814,4.54519,0.78,159418353
CP,234.431765,48.955206,2460431.584,15.3468182,6.425,665,3.99579,126.052,933,9.6087,5588,3.92293,1.8,159781361
CP,237.924107,52.306308,2459704.448,13.7905315,3.301,1140,2.60168,29.035,646,10.7545,5021.6,4.6,0.76,159873822
CP,213.078772,74.411791,2459635.737,4.9877056,2.2769107,1192.33982,2.4703077,56.0452278,697.8376698,11.3069,4336,4.62012,0.668693,160045097
CP,213.078772,74.411791,2459632.817,1.8290294,1.6679098,704.8493933,2.1268375,213.5233995,974.9472494,11.3069,4336,4.62012,0.668693,160045097
CP,322.602368,34.739581,2459799.383,4.4178042,2.5881434,6790.168206,6.4020317,130.1481354,861.4483375,12.0729,4864,4.55,0.785799,160390955
CP,171.130372,-42.732139,2459283.404,4.880964,1.6120362,3385.552686,9.7354897,626.1274546,1275.808339,11.1897,6309,4.32298,1.27132,162802770
CP,320.478444,35.648625,2459826.54,14.4751062,1.6182484,9618.579853,8.6976173,6.5402175,407.866275,11.7819,3841,4.69364,0.55035,163539739
CP,335.825303,35.03492,2459827.002,3.0726434,2.2602485,10471.49497,19.9197757,2446.884871,1793.79634,8.51017,7164,4.25661,1.55831,164173105
CP,26.209253,-18.401384,2458382.334,10.7510107,2.943424,638.0928566,2.3581827,90.8412638,787.3911722,9.45661,5784,4.438,0.918917,164767175
CP,26.209253,-18.401384,2458392.105,6.19132,3.4164,345.240264,1.759371,219.1278279,981.282679,9.45661,5784,4.438,0.929557,164767175
CP,56.289886,-39.06318,2459168.476,2.9093856,2.075,45160,12.8688,46.992,729,13.3272,3666,4.66,0.59,165202476
CP,201.374827,52.768104,2459657.955,4.3345378,3.336,10000,14.3572,546.903,1347,11.323,6314.8,4.21,1.43,165464482
CP,206.107013,-40.337351,2459335.573,16.3363665,1.9933922,3884.678538,2.0492403,1.6932987,290.9398052,11.0196,3365,4.89744,0.326568,166184428
CP,166.118147,30.458576,2458909.543,15.1512051,2.3438166,4955.304292,2.8411799,2.1462129,308.7009384,12.6196,3272,4.82521,0.401575,166648874
CP,160.886843,-1.912698,2459527.432,7.1858029,4.2542613,11192.49952,13.1612,210.609,1061,12.1772,5758.3,4.3,1.19,169249234
CP,351.321095,-15.634631,2459090.797,5.7042858,4.061264,940.986289,5.0247868,576.8749367,1249.942881,10.6929,5560.5,4.01,1.61148,169765334
CP,67.984371,-34.455533,2459186.902,16.6542431,7.792,10168,11.9082,362.642,1215,9.8999,6054,4.43,1.08,170729775
CP,70.339767,-32.320417,2458438.148,1.9416366,1.9321358,32945.13478,11.7569044,127.6742735,857.3252177,14.857,3837,4.72608,0.633668,170849515
CP,299.426847,40.143346,2459439.215,29.0902271,4.6769826,37562.33327,12.1826517,2.600601,323.8830195,12.5826,3854,4.63619,0.617863,172370679
CP,142.743406,26.539995,2460279.071,3.2087149,1.639,1960,12.3921,455.479,1287,9.1824,5971.4,3.77,2.26,172518755
CP,15.78859,35.389041,2460601.086,5.0569708,3.401,795,5.09264,376.594,1227,9.60892,5818.9,3.95,1.8,174328045
CP,71.554945,-0.804872,2459197.637,3.3759446,3.538,1270,6.03548,874.29,1514,12.0676,5701,3.99,1.69,176314383
CP,100.833125,-66.947656,2459036.619,6.9067868,6.6850674,1751.777857,13.4176028,1864.97414,1676.053793,11.4057,5731.8,3.65,3.1513801,176956893
CP,42.984978,-30.814061,2459120.538,5.9739124,3.1235464,232.5621027,2.3917735,488.0089226,1198.744673,5.9053,6308.31,4.438,1.2845,178155732
CP,42.984978,-30.814061,2459169.271,3.58529,2.495,180,1.77141,646.628,1404,5.9053,6308.31,4.438,1.28,178155732
CP,42.984978,-30.814061,2459117.261,11.2304605,3.6009978,208.629137,2.0754665,210.3340005,971.2859803,5.9053,6308.31,4.438,1.2845,178155732
CP,108.044207,-10.63934,2459225.45,3.5514016,2.207,8480,11.8731,342.119,1198,12.0327,6019,4.29,1.26,178162579
CP,166.074742,-47.821496,2459329.506,3.4716808,1.3816978,30624.64346,8.027234,17.001217,517.8926558,13.6615,3399,4.91468,0.426785,178709444
CP,194.468098,-39.758061,2460046.424,5.6057748,3.0213897,701.1882316,2.4097088,182.934999,937.9808032,9.5275,5767,4.34736,0.906761,178819686
CP,194.468098,-39.758061,2460046.212,12.2772444,3.8398889,869.4629182,2.8635085,64.3195695,722.2799042,9.5275,5767,4.34736,0.906761,178819686
CP,64.183998,-26.766407,2458417.605,17.9635083,4.4297958,1266.94519,3.2970197,23.4693523,561.3646044,9.0567,5229,4.55429,0.794471,179034327
CP,79.768253,-71.895527,2458544.67,4.2311173,4.3531635,7261.275936,14.6260711,1489.112625,1584.351853,10.8719,6671,4.14,1.6640199,179317684
CP,201.282626,38.922367,2459664.071,0.54937,0.883,370,1.53904,1407.22,1706,9.0363,4612.99,4.56172,0.74,180695581
CP,165.690484,-16.406444,2458546.508,4.9899176,1.3819654,18931.41058,2.9858436,2.2410792,312.0570889,13.5571,2940,5.14315,0.17143,181804752
CP,165.690484,-16.406444,2458543.558,0.9479945,0.564663,4200.52889,1.1926392,20.5198379,542.829237,13.5571,2940,5.14315,0.17143,181804752
CP,16.778688,-75.198945,2459062.718,2.2554459,1.6678604,5283.71039,11.0535293,1472.009522,1579.782885,11.788,5817,4.23,1.29661,183120439
CP,358.668877,-37.628224,2460206.061,0.7920646,0.466,1464,12.9674,1013.69,1571,9.1031,5422,4.42223,0.98,183985250
CP,124.320365,12.601322,2460257.184,3.6773543,1.441,3949,11.426,786.44,1475,9.19813,7887,4.28126,1.68,186812530
CP,339.02584,-17.000305,2459457.974,7.327945,2.896,13710,9.49027,39.3409,697,11.3875,4521,4.5,0.79,188570092
CP,239.577568,35.408114,2458956.396,2.6162769,1.134893,1120.601418,1.0972867,19.1060128,533.2271643,10.2705,3352,4.8984,0.325635,188589164
CP,261.349585,52.790472,2460338.523,2.1779407,2.098,110,1.28228,759.183,1462,5.8961,5801.89,4.25132,1.26,188768068
CP,133.408689,-40.543701,2460010.014,4.6616079,4.007,11972,19.1536,1329.63,1682,10.3015,7437,4.21,1.7,190496853
CP,82.143332,-39.373046,2458452.335,19.1047019,3.2516728,1906.059625,2.9365337,8.5187297,435.7259839,9.3951,4195,4.59888,0.675093,192790476
CP,305.689744,47.308619,2460550.715,5.006622,1.66,1290,2.22447,47.6469,731,10.4382,4006,4.68,0.6,193336820
CP,266.9231,47.705049,2459750.623,2.9479689,1.584,24090,9.41494,27.6969,639,14.2085,3588,4.67,0.58,193634953
CP,222.16547,-57.588867,2458597.813,1.3929721,1.0799517,1576.077612,2.9539057,411.5001611,1148.714894,10.0732,4452,4.49909,0.729635,193641523
CP,51.657269,40.81727,2460658.012,5.826731,4.571,1068,4.71778,1135.31,1617,9.3229,6305,4.11,1.62,194736418
CP,271.324167,-34.107171,2459383.76,2.0180196,1.967,15190,12.168,520.136,1330,11.3208,5544,4.47,0.96,194795551
CP,60.199826,-54.592918,2459088.312,3.2797206,3.5795839,11148.4202,14.0606451,913.7792532,1402.264931,10.6444,5857,4.24,1.29747,198008005
CP,211.093937,46.519283,2458741.6,8.0214735,3.2087652,882.3089291,2.3381058,69.7589934,737.0887807,10.5191,5165.2,4.59,0.784618,198153540
CP,211.093937,46.519283,2458739.075,0.4378083,1.1404291,290.8856184,1.374002,3369.460523,1943.165731,10.5191,5165.2,4.59,0.784618,198153540
CP,249.69664,64.559181,2458686.609,4.2529641,2.5733867,758.584999,2.3483383,231.2034004,994.5309519,10.9897,5591,4.38111,0.848906,198241702
CP,256.138751,56.842549,2460660.183,18.840891,5.765,331,2.00342,94.5008,868,8.69378,6093,4.32207,1.22,198356533
CP,257.954965,54.527848,2459884.35,3.9306746,1.4305142,1637.198427,1.7902006,17.7418678,523.4432264,11.8467,3512,4.81618,0.411452,198385543
CP,258.22327,57.197778,2460660.409,6.5886877,1.678,852,2.12746,28.9612,646,10.1426,4920,4.64,0.71,198390247
CP,258.22327,57.197778,2460583.435,4.3135263,1.874,274,1.17405,142.833,963,10.1426,4920,4.64,0.71,198390247
CP,194.739614,77.661716,2459606.203,35.1896444,3.3254029,4524.935393,2.2253696,0.6703132,230.7752258,12.9672,3446,4.89707,0.326932,198485881
CP,306.741134,33.744388,2460544.753,18.712253,6.475,6066,10.3984,171.765,1008,8.0417,6125,4.29,1.27,199376584
CP,334.882849,42.560314,2459850.737,1.2168732,0.86,1240,3.43106,153.719,980,10.1917,4634.6,4.51,0.78,199444169
CP,76.309695,-47.937539,2459175.142,1.2391534,0.4887749,2318.659441,0.9654706,21.6623126,550.2321395,11.5045,3042,4.438,0.197117,200322593
CP,47.517261,-50.832263,2459121.27,18.3877081,6.405153,1191.028319,6.3790962,211.2844875,972.3814218,7.0286,6382.7,4.05,1.76557,200723869
CP,357.802172,-50.869862,2460160.363,9.6994666,15.7960068,512.9617961,9.5295926,143.2589795,882.3689413,10.264,4696,4.438,4.2105899,201175570
CP,358.092047,-53.043156,2459062.464,5.4693888,1.8076781,32411.85599,11.5779216,27.5364506,584.247334,13.6521,3770,4.61871,0.638902,201177276
CP,56.39061,37.11228,2458791.515,0.98933,1.0357615,1519.669587,1.8303854,122.2150262,848.0098579,11.0136,3455,4.76798,0.465258,201186294
CP,0.185606,-54.830823,2460205.647,0.980972,0.5405036,6178.392421,5.9162923,719.5629045,1320.951709,9.9005,4486,4.49914,0.764401,201248411
CP,226.456731,64.047682,2460367.148,1.0662082,1.142,151,1.0883,876.703,1515,7.7885,5668,4.51,0.93,202426247
CP,18.048516,-56.925387,2459064.119,30.083503,3.9858103,5439.210828,12.1275255,58.0053608,703.8608065,10.5663,5906.5,4.16721,1.41293,206541859
CP,42.291509,-58.024683,2459133.407,14.5728985,2.5623497,4464.435989,13.5300683,248.8553739,1012.993143,10.9923,6025.8,4,1.76095,207110080
CP,44.262014,-56.191869,2458354.588,4.1374379,1.8454937,1125.535465,2.6757659,168.3361754,918.6796864,8.1796,5058,4.51761,0.802633,207141131
CP,245.907924,54.690077,2458933.167,20.3807824,6.6590149,2371.522151,8.2227994,153.5184581,897.7592727,9.29416,6351,4.12,1.61988,207468071
CP,46.818616,-31.162995,2459166.186,6.9839072,5.076,10050,12.2398,404.915,1249,10.5704,5972,4.31,1.21,209459275
CP,47.384187,-34.198481,2459140.665,119.3355264,6.863,2400,5.11487,3.83692,389,10.6691,5516,4.48,0.94,209464063
CP,339.205083,16.827194,2459849.64,2.3927114,1.806,13405,14.5439,553.561,1351,10.5581,5967,4.34,1.17,210083929
CP,308.539086,-29.672613,2459038.109,3.0911721,1.9714799,349.193899,1.666703,295.0992437,1057.089536,9.2551,5253,4.54958,0.834386,212253390
CP,8.806054,-3.372083,2459115.976,3.0766835,1.2491751,18848.56074,2.722618,6.6976166,410.2983965,14.3109,3163,5.0701,0.1966,212957629
CP,124.606758,-19.662792,2458491.877,1.2652338,1.2121003,110215.6795,11.9244053,53.9865076,691.3390016,14.4347,3225,5.00457,0.355309,218795833
CP,223.092641,70.476557,2459663.162,3.9152737,2.562,3350,9.43435,311.498,1170,10.9458,5714,4.05,1.58,219015370
CP,223.358891,68.859472,2459661.516,4.8721904,2.584,2180,4.89644,195.925,1042,11.637,5430.5,4.42,1.02,219016883
CP,208.458732,52.602763,2458745.678,10.4419896,1.714349,3992.437264,1.8605473,2.4111217,317.8151042,12.7022,3271,4.93417,0.292425,219041246
CP,171.014792,-19.556959,2458544.431,1.7318529,1.6919639,36359.43017,12.0299493,86.6365464,778.1172307,14.7599,3394,4.9186,0.615219,219189765
CP,74.737626,-50.627415,2458417.051,14.362738,3.2043798,541.9770506,1.6866314,24.1363405,565.3112203,9.7607,4939,4.58489,0.732189,219344917
CP,256.279559,69.519093,2459913.811,6.4002807,2.1559875,1026.601873,2.2730301,56.4368797,699.0536347,11.0157,4599,4.58487,0.720551,219850915
CP,256.672203,67.871503,2459913.379,3.1968838,3.7533697,7958.980656,14.9685779,1843.132991,1671.124929,10.7973,6470,4.15,1.59715,219852584
CP,256.622675,68.843303,2459766.225,5.5025577,3.1711008,844.7022676,2.7049797,102.6644008,811.847988,10.7261,4965,4.56,0.784109,219852882
CP,256.622675,68.843303,2459741.887,1.7622537,0.8779711,733.5550822,2.5235818,468.5415425,1186.606643,10.7261,4965,4.56,0.784109,219852882
CP,256.770639,70.238481,2459766.963,3.9443668,4.8652146,6732.488454,14.5727196,1078.598699,1461.620826,10.8041,5494,3.93,1.75475,219854185
CP,256.860137,68.865626,2459394.938,31.0343214,12.0587354,1572.189109,10.1577688,33.7343273,614.6639792,10.5481,5234,4.438,2.56935,219854519
CP,257.328868,71.876672,2460660.831,21.2690422,5.893,350,1.87711,58.618,770,8.2865,5707,4.31886,1.16,219857012
CP,257.747332,71.872204,2459660.494,4.2660553,0.69,1700,3.30511,10.8837,506,12.4251,3281,4.90415,0.32,219860288
CP,84.152719,0.896279,2459189.978,4.808498,1.405,11010,15.0839,67.1926,797,11.916,5449.5,4.13,1.38,220076110
CP,75.846283,-54.177721,2458381.846,3.6977167,0.9308263,4755.670729,2.942044,19.1944226,533.8429511,12.2958,3607,4.438,0.397924,220479565
CP,353.062066,-37.255863,2458357.305,4.9377227,2.1294254,844.8199092,2.8269897,277.7461661,1041.194266,9.3258,5862,4.51783,0.955756,224225541
CP,185.062873,56.201409,2459659.674,9.6141636,3.4271882,933.6532689,3.2264735,74.7359105,749.8978043,9.99454,5477,4.5707,0.840608,224297258
CP,292.458821,62.529189,2459761.726,4.1419805,2.3809654,10130.94118,12.9812632,462.8529919,1182.988488,11.2086,5418.3,4.31,1.15614,229400092
CP,294.291071,60.881302,2460623.32,22.3417286,2.582,472,2.54102,21.2584,598,9.01932,6179,4.3969,1.14,229455001
CP,297.215817,64.354351,2460556.242,2.1031647,5.059,7142,16.7087,14140,3037,10.079,6122,3.93,1.93,229510866
CP,280.923784,74.937833,2460641.84,5.1396666,0.8991981,769.5996824,2.259057,143.9144538,883.3765229,10.3237,5374,5.96065,0.815924,229650439
CP,280.923784,74.937833,2460632.102,9.4280902,1.377,799,2.49195,25.1545,623,10.3237,5374,5.96065,0.82,229650439
CP,279.831764,69.522873,2460503.687,63.4839358,5.457,5357,11.1495,23.786,615,9.93689,6415,4.26,1.4,229742722
CP,280.326681,70.290054,2459664.027,0.8474218,0.8758764,424.3932848,1.7536544,1876.131549,1678.554981,10.7157,5300,4.56,0.846387,229747848
CP,280.326681,70.290054,2459656.583,4.8420438,2.4105648,318.6638392,1.6177405,183.6641995,938.9141348,10.7157,5300,4.56,0.846387,229747848
CP,170.313577,25.273294,2458900.645,1.4344602,0.9348877,1028.218785,1.393219,53.970737,691.2885073,11.6196,3421,4.85368,0.37103,230055368
CP,251.11587,70.429992,2459733.644,18.6548829,5.4431451,1495.444947,4.3869878,27.832077,585.8091542,11.1802,5141,4.49143,0.876154,230127302
CP,251.11587,70.429992,2459737.587,4.3074513,2.3379196,1094.84195,3.2819879,196.4755358,954.8757629,11.1802,5141,4.49143,0.876154,230127302
CP,251.11587,70.429992,2459740.304,5.9041278,2.7678313,773.9266468,2.4489454,129.0410781,859.6105665,11.1802,5141,4.49143,0.876154,230127302
CP,251.11587,70.429992,2458700.697,37.9251983,3.5345219,1370.788854,3.241643,10.8068346,462.4282696,11.1802,5141,4.49143,0.876154,230127302
CP,332.948236,-58.946085,2458329.119,5.0780325,1.2100353,5923.128307,2.6347763,8.1743139,431.253644,13.084,3318,4.9581,0.334125,231702397
CP,82.127963,-48.409067,2459218.231,10.5739824,4.04,5460,9.43898,171.146,1007,11.4266,6519,4.36,1.27,231736113
CP,227.867864,71.841296,2460311.845,15.9234883,4.021,493,2.18203,48.5414,735,8.4724,5711.85,4.38315,1.08,232540264
CP,247.667,49.046789,2460423.376,0.3524597,0.578,305,1.76224,1844.98,1825,9.75874,5432,4.51,0.9,232568235
CP,258.450367,64.566173,2459419.383,82.6901439,7.5240298,6529.576513,6.8236925,3.3159282,344.1684282,11.8787,5073,4.53,0.831915,232608943
CP,258.450367,64.566173,2459751.599,482.8191,10.8504687,6928.144617,6.9087752,48.3867084,672.6687765,11.8787,5073,4.53,0.831915,232608943
CP,259.023592,63.105607,2458687.122,4.3601536,2.3408909,5592.290918,6.9564258,202.0738994,961.6063113,11.1153,5227,4.50479,0.874131,232612416
CP,311.888638,34.737492,2459818.905,7.1487697,6.864,1900,14.1861,4792.5,2317,10.6338,5706,3.7,2.35,232941965
CP,197.683097,70.768012,2460341.784,7.0643978,2.424,8268,9.39131,104.311,890,10.2938,5429.6,4.44,0.96,232967440
CP,200.561576,66.308533,2460342.349,13.0791581,2.97,1143,3.25485,48.6058,735,10.2108,5453,4.41707,1,232976128
CP,241.763937,67.87764,2460638.546,27.6438617,5.321,560,3.68027,68.4355,801,9.98671,5873,4.043,1.62,232982558
CP,241.562248,69.621802,2459918.438,9.0941239,4.389,2570,8.09838,180.272,1020,11.1315,5759.8,4.07,1.56,232982938
CP,272.20452,60.678785,2460558.35,5.7484439,1.76,1041,2.35215,75.272,820,9.9469,4534,4.61,0.69,233087860
CP,282.737228,64.419466,2459763.323,4.4891367,1.8833377,1271.186702,1.9980298,36.1538988,625.4009463,12.2574,3959,4.68416,0.561356,233602827
CP,282.737228,64.419466,2459647.515,9.0447039,1.7653148,1611.001019,2.2493746,14.2073509,495.1628187,12.2574,3959,4.68416,0.561356,233602827
CP,15.551889,-61.756133,2458325.651,3.7955178,2.0198135,52278.9941,10.3261619,18.0832336,525.9431131,14.1266,3424,4.438,0.445372,234523599
CP,350.028592,-60.065729,2458326.034,1.4015183,1.1583061,593.7540922,1.4616853,149.3747543,891.6389885,9.22978,3794,4.67812,0.597007,234994474
CP,285.636524,75.418514,2458692.8,17.664866,2.7644951,736.3925122,1.2984859,3.5982457,351.2711274,11.0788,3746,4.76979,0.463205,235678745
CP,285.636524,75.418514,2458704.29,28.1722501,3.3983448,950.5653623,1.4475246,1.9311199,300.6575117,11.0788,3746,4.76979,0.463205,235678745
CP,287.292101,74.174276,2459768.708,0.4090681,0.6165726,1281.229467,1.1833779,207.0242436,967.4422529,12.4934,3328,4.91612,0.308799,235683377
CP,244.429882,26.304211,2460442.055,7.2008611,2.03,50063,12.0629,9.67439,491,10.3978,3606,4.74,0.5,236387002
CP,241.322901,70.19004,2459764.42,4.5371361,4.042155,4199.755875,9.8153513,732.0077048,1326.626483,10.9585,5731,4.1,1.48668,237104103
CP,296.24462,74.062858,2460646.545,10.288886,1.391,854,2.63881,9.06856,483,9.1416,5126,4.49772,0.87,237222864
CP,297.398678,76.139178,2460623.585,23.5407467,4.025,956,2.11441,16.8576,564,9.9377,5236,4.63898,0.75,237232044
CP,22.445812,-60.73991,2459062.423,15.1689723,2.0633315,7818.547558,11.7952966,83.3855897,770.7126737,11.4864,5713,4.34,1.12898,237913194
CP,57.338941,-60.787186,2459352.544,8.2754608,3.755,6510,11.5451,130.93,942,12.4333,5515.2,4.24,1.39,237922465
CP,311.2697,44.500235,2460559.016,0.9263237,0.81,952,1.67823,303.547,1162,8.72762,3573,4.80376,0.43,239332587
CP,87.18804,32.084043,2459500.741,2.9887654,2.9847247,15493.94904,14.0699828,690.1555373,1307.243508,11.9775,5639,4.34,1.12141,239816546
CP,94.404269,31.610331,2460227.48,30.1584857,3.852,2293,11.2128,15.1027,549,10.2592,6083,3.74,2.38,239977528
CP,15.654394,51.303892,2459888.212,9.0881638,3.402,24660,12.8974,57.0645,765,11.419,5211,4.58,0.8,240823272
